Status,40080111
Voltage,0.05 (-0.24)
Supply,24.1V / 0.2A/41.7C / 3.6W
DI,0
DO,0
Index,EncPos,TargetPos,ActVel,TargetVel,ActErr,ActCurD,ActCurQ
340,11,11,0.4,0,0,-0.021,0.022
341,11,11,0.07,0,0,-0.009,0.008
342,11,11,-0.25,0,0,0.003,-0.01
343,11,11,0.24,0,0,-0.043,-0.004
344,11,11,0.23,0,0,-0.002,-0.001
345,11,11,-0.11,0,0,0.002,-0.01
346,11,11,-0.32,0,0,-0.004,0.008
347,11,11,-0.21,0,0,0.008,0.003
348,11,11,0.71,0,0,0.007,-0.012
349,11,11,0.77,0,0,-0.001,0
350,11,11,-0.58,0,0,-0.004,0.007
351,11,11,0.25,0,0,0.001,0.009
352,11,11,-0.13,0,0,-0.007,-0.005
353,11,11,-0.07,0,0,-0.036,0.023
354,11,11,1.09,0,0,-0.035,-0.007
355,11,11,-0.1,0,0,-0.006,0.021
356,11,11,0.11,0,0,-0.017,-0.004
357,11,11,-0.25,0,0,0.006,-0.01
358,11,11,0.06,0,0,0.009,-0.038
359,11,11,-0.16,0,0,0.005,0.036
360,11,11,-0.19,0,0,-0.03,0.007
361,11,11,-0.14,0,0,-0.008,-0.021
362,11,11,-0.19,0,0,0.004,-0.023
363,11,11,0.27,0,0,-0.004,-0.01
364,11,11,0.37,0,0,-0.011,-0.045
365,11,11,0.32,0,0,0.028,-0.016
366,11,11,0.42,0,0,0.022,-0.036
367,11,11,-0.44,0,0,0.014,0.012
368,11,11,0.16,0,0,0.006,0.01
369,11,11,0.17,0,0,0.002,-0.004
370,11,11,-0.19,0,0,0.007,-0.005
371,11,11,-0.5,0,0,-0.003,0.01
372,11,11,-0.45,0,0,0,-0.036
373,11,11,0.06,0,0,-0.023,-0.003
374,11,11,0.36,0,0,-0.017,0
375,11,11,-0.32,0,0,-0.022,-0.003
376,11,11,0.07,0,0,-0.004,-0.02
377,11,11,-0.56,0,0,0.022,-0.019
378,11,11,-0.44,0,0,0.001,0.001
379,11,11,0.16,0,0,-0.008,-0.007
380,11,11,-8.99,0,0,0.001,-0.011
381,12,11,-0.17,0,-1,-0.002,-0.025
382,12,11,-0.05,0,-1,-0.005,0.014
383,12,11,-0.29,0,-1,-0.009,-0.045
384,11,11,0,0,0,0.01,-0.015
385,9,11,0,0,0,-0.023,0.022
386,10,10,0,0,0,1.032,-0.004
387,15,13,0,0,0,1.006,-0.066
388,18,19,0,0,0,0.978,0.024
389,13,15,0,0,0,1.015,0.003
390,-1,-1,0,0,0,1.021,-0.051
391,0,0,0,0,0,0.988,-0.004
392,7,5,0,0,0,0.975,0.05
393,9,9,0,0,0,0.994,0.018
394,9,9,0,0,0,1.025,-0.024
395,9,9,0,0,0,1.013,-0.001
396,9,9,0,0,0,0.992,0.009
397,9,9,0,0,0,0.995,0.051
398,9,9,0,0,0,0.981,-0.027
399,9,9,0,0,0,1.014,-0.022
400,9,9,0,0,0,0.991,-0.008
401,9,9,0,0,0,1.028,0.014
402,9,9,0,0,0,1.026,-0.028
403,9,9,0,0,0,1.012,-0.003
404,9,9,0,0,0,0.999,0.008
405,5,4,0,0,0,0.031,-0.012
406,1,1,0,0,0,0,0.023
407,1,1,0,0,0,0,0.027
408,1,1,0,0,0,0,-0.014
409,1,1,0,0,0,0,-0.005
410,1,1,0,0,0,0,-0.052
411,1,1,0,0,0,0,0.004
412,1,1,0,0,0,0,0.01
413,1,1,0,0,0,0,-0.014
414,1,1,0,0,0,0,0.031
415,1,1,0,0,0,0,0.02
416,1,1,0,0,0,0,0.003
417,1,1,0,0,0,0,-0.004
418,1,1,0,0,0,0,-0.017
419,1,1,0,0,0,0,-0.012
420,1,1,0,0,0,0,-0.047
421,1,1,0,0,0,0,0.004
422,1,1,0,0,0,0,-0.017
423,1,1,0,0,0,0,0.001
424,1,1,0,0,0,0,-0.035
425,1,1,0,0,0,0,0.025
426,1,1,0,0,0,0,-0.019
427,1,1,0,0,0,0,-0.013
428,1,1,0,0,0,0,-0.001
429,1,1,0,0,0,0,0
430,1,1,0,0,0,0,0.007
431,1,1,0,0,0,0,0.018
432,1,1,0,0,0,0,0.014
433,1,1,0,0,0,0,0.015
434,1,1,0,0,0,0,0.045
435,1,1,0,0,0,0,0.017
436,1,1,0,0,0,0,0.016
437,1,1,0,0,0,0,-0.003
438,1,1,0,0,0,0,-0.004
439,1,1,0,0,0,0,-0.005
440,1,1,0,0,0,0,0.008
441,1,1,0,0,0,0,-0.017
442,1,1,0,0,0,0,-0.013
443,1,1,0,0,0,0,0
444,1,1,0,0,0,0,0.007
445,1,1,0,0,0,0,-0.004
446,1,1,0,0,0,0,0.018
447,1,1,0,0,0,0,-0.034
448,1,1,0,0,0,0,-0.006
449,1,1,0,0,0,0,-0.001
450,1,1,0,0,0,0,0.027
451,1,1,0,0,0,0,0.011
452,1,1,0,0,0,0,-0.027
453,1,1,0,0,0,0,0.033
454,1,1,0,0,0,0,-0.02
455,1,1,0,0,0,0,-0.009
456,1,1,0,0,0,0,-0.02
457,1,1,0,0,0,0,-0.003
458,1,1,0,0,0,0,-0.007
459,1,1,0,0,0,0,0.004
460,1,1,0,0,0,0,0.001
461,1,1,0,0,0,0,-0.014
462,1,1,0,0,0,0,0.032
463,1,1,0,0,0,0,0.004
464,1,1,0,0,0,0,0.016
465,1,1,0,0,0,0,0.01
466,1,1,0,0,0,0,-0.024
467,1,1,0,0,0,0,-0.031
468,1,1,0,0,0,0,0.045
469,1,1,0,0,0,0,0
470,1,1,0,0,0,0,0.008
471,1,1,0,0,0,0,0.001
472,1,1,0,0,0,0,-0.013
473,1,1,0,0,0,0,-0.007
474,1,1,0,0,0,0,-0.012
475,1,1,0,0,0,0,-0.002
476,1,1,0,0,0,0,0.001
477,1,1,0,0,0,0,-0.005
478,1,1,0,0,0,0,0.012
479,1,1,0,0,0,0,0.038
480,1,1,0,0,0,0,-0.01
481,1,1,0,0,0,0,-0.024
482,1,1,0,0,0,0,0.019
483,1,1,0,0,0,0,0.016
484,1,1,0,0,0,0,0.015
485,1,1,0,0,0,0,0.009
486,1,1,0,0,0,0,-0.011
487,1,1,0,0,0,0,-0.015
488,1,1,0,0,0,0,-0.023
489,1,1,0,0,0,0,0.003
490,1,1,0,0,0,0,-0.02
491,1,1,0,0,0,0,0.004
492,1,1,0,0,0,0,-0.016
493,1,1,0,0,0,0,0.009
494,1,1,0,0,0,0,0.003
495,1,1,0,0,0,0,0.005
496,1,1,0,0,0,0,-0.003
497,1,1,0,0,0,0,0.008
498,1,1,0,0,0,0,0.014
499,1,1,0,0,0,0,0.015
500,1,1,0,0,0,0,0.008
501,1,1,0,0,0,0,0.016
502,1,1,0,0,0,0,-0.005
503,1,1,0,0,0,0,-0.012
504,1,1,0,0,0,0,-0.015
505,1,1,0,0,0,0,0.038
506,1,1,0,0,0,0,0.037
507,1,1,0,0,0,0,-0.01
508,1,1,0,0,0,0,0.036
509,1,1,0,0,0,0,-0.007
510,1,1,0,0,0,0,-0.03
511,1,1,0,0,0,0,0.024
512,1,1,0,0,0,0,0.017
513,1,1,0,0,0,0,0.013
514,1,1,0,0,0,0,-0.01
515,1,1,0,0,0,0,0.009
516,1,1,0,0,0,0,-0.017
517,1,1,0,0,0,0,0.016
518,1,1,0,0,0,0,0.03
519,1,1,0,0,0,0,0.012
520,1,1,0,0,0,0,0.001
521,1,1,0,0,0,0,0.021
522,1,1,0,0,0,0,0.014
523,1,1,0,0,0,0,0.022
524,1,1,0,0,0,0,0.019
525,1,1,0,0,0,0,-0.01
526,1,1,0,0,0,0,0.036
527,1,1,0,0,0,0,-0.012
528,1,1,0,0,0,0,-0.01
529,1,1,0,0,0,0,0.023
530,1,1,0,0,0,0,-0.029
531,0,0,0,0,0,0,0
532,0,0,0,0,0,0,0
533,0,0,0,0,0,0,0
534,0,0,0,0,0,0,0
535,0,0,0,0,0,0,0
536,0,0,0,0,0,0,0
537,0,0,0,0,0,0,0
538,0,0,0,0,0,0,0
539,0,0,0,0,0,0,0
540,0,0,0,0,0,0,0
541,0,0,0,0,0,0,0
542,0,0,0,0,0,0,0
543,0,0,0,0,0,0,0
544,0,0,0,0,0,0,0
545,0,0,0,0,0,0,0
546,0,0,0,0,0,0,0
547,0,0,0,0,0,0,0
548,0,0,0,0,0,0,0
549,0,0,0,0,0,0,0
550,0,0,0,0,0,0,0
551,0,0,0,0,0,0,0
552,0,0,0,0,0,0,0
553,0,0,0,0,0,0,0
554,0,0,0,0,0,0,0
555,0,0,0,0,0,0,0
556,0,0,0,0,0,0,0
557,0,0,0,0,0,0,0
558,0,0,0,0,0,0,0
559,0,0,0,0,0,0,0
560,0,0,0,0,0,0,0
561,0,0,0,0,0,0,0
562,0,0,0,0,0,0,0
563,0,0,0,0,0,0,0
564,0,0,0,0,0,0,0
565,0,0,0,0,0,0,0
566,0,0,0,0,0,0,0
567,0,0,0,0,0,0,0
568,0,0,0,0,0,0,0
569,0,0,0,0,0,0,0
570,0,0,0,0,0,0,0
571,0,0,0,0,0,0,0
572,0,0,0,0,0,0,0
573,0,0,0,0,0,0,0
574,0,0,0,0,0,0,0
575,0,0,0,0,0,0,0
576,0,0,0,0,0,0,0
577,0,0,0,0,0,0,0
578,0,0,0,0,0,0,0
579,0,0,0,0,0,0,0
580,0,0,0,0,0,0,0
581,0,0,0,0,0,0,0
582,0,0,0,0,0,0,0
583,0,0,0,0,0,0,0
584,0,0,0,0,0,0,0
585,0,0,0,0,0,0,0
586,0,0,0,0,0,0,0
587,0,0,0,0,0,0,0
588,0,0,0,0,0,0,0
589,0,0,0,0,0,0,0
590,0,0,0,0,0,0,0
591,0,0,0,0,0,0,0
