Status,40080115
Voltage,0.39 (-1.89)
Supply,24.2V / 0.2A/44.6C / 3.8W
DI,0
DO,0
Index,EncPos,TargetPos,ActVel,TargetVel,ActErr,ActCurD,ActCurQ
286,148704,147706,-1214.87,-1200,0,-0.014,-0.15
287,156704,155706,-1200,-1200,0,-0.018,-0.229
288,164704,163726,-1199.21,-1200,0,-0.056,-0.13
289,172704,171726,-1199.64,-1200,0,-0.03,-0.125
290,180659,179711,-1164.69,-1176.77,1,-0.024,-0.097
291,187018,186420,-710.37,-773.97,-1,-0.003,-0.181
292,189743,189598,-145.07,-209.68,4,0.023,-0.296
293,189988,189998,9.6,5.63,2,-0.017,-0.02
294,188762,189075,388.73,343.79,1,-0.007,-0.03
295,184031,184796,971.31,919.36,1,-0.008,0.109
296,176469,177429,1223.44,1199.97,-2,0.006,0.208
297,168469,169410,1199.79,1200,-2,-0.034,0.146
298,160470,161410,1201.58,1200,-1,-0.077,0.143
299,152470,153391,1198.34,1200,-1,-0.045,0.126
300,144471,145391,1199.07,1200,-2,-0.008,0.123
301,136471,137392,1175.61,1200,-2,0.032,0.176
302,128471,129412,1201.22,1200,-1,-0.033,0.12
303,120472,121392,1201.83,1200,-2,-0.025,0.098
304,112470,113371,1182.81,1200,-1,-0.053,0.165
305,104470,105371,1200.06,1200,-1,-0.063,0.163
306,96472,97372,1202.35,1200,-1,-0.065,0.187
307,88472,89392,1216.05,1200,-1,-0.041,0.139
308,80471,81372,1200.03,1200,-2,-0.059,0.157
309,72472,73353,1199.28,1200,-1,-0.035,0.114
310,64473,65354,1200.28,1200,-2,-0.032,0.116
311,56473,57354,1200.42,1200,-1,-0.052,0.071
312,48474,49334,1198.74,1200,-1,-0.017,0.145
313,40473,41354,1202.19,1200,-1,-0.014,0.174
314,32474,33334,1199.39,1200,-1,-0.051,0.135
315,24473,25334,1203,1200,-2,-0.024,0.129
316,16473,17354,1201.97,1200,-1,-0.052,0.076
317,8561,9358,1129.31,1153.41,-1,-0.087,0.119
318,2527,2994,626.26,703.98,1,0.015,0.089
319,164,258,89.96,158.95,2,0.007,0.11
320,30,12,-35.57,-18.97,1,-0.01,0.072
321,1535,1224,-469.11,-410.58,0,-0.024,-0.051
322,6638,5934,-1036.79,-976.71,-1,-0.005,-0.15
323,14333,13511,-1198.87,-1200,1,0.023,-0.163
324,22332,21510,-1182.3,-1200,1,0.023,-0.164
325,30332,29510,-1200.09,-1200,0,-0.012,-0.144
326,38332,37509,-1191.92,-1200,0,-0.034,-0.147
327,46329,45529,-1214.29,-1200,1,0.027,-0.184
328,54329,53528,-1199.33,-1200,1,0.007,-0.181
329,62329,61528,-1199.51,-1200,0,-0.014,-0.202
330,70330,69528,-1199.73,-1200,1,-0.014,-0.229
331,78331,77529,-1199.26,-1200,0,-0.026,-0.147
332,86331,85549,-1200.26,-1200,0,0.015,-0.163
333,94330,93548,-1198.28,-1200,0,0.013,-0.157
334,102330,101548,-1198.52,-1200,0,-0.039,-0.081
335,110329,109568,-1199.37,-1200,0,0.035,-0.175
336,118329,117567,-1205.7,-1200,1,0.022,-0.221
337,126328,125566,-1199.47,-1200,0,-0.013,-0.176
338,134328,133546,-1200.43,-1200,0,-0.018,-0.194
339,142329,141566,-1182.89,-1200,0,-0.015,-0.098
340,150327,149566,-1222.84,-1200,-1,-0.044,-0.166
341,158328,157567,-1198.87,-1200,2,0.009,-0.116
342,166329,165586,-1192.63,-1200,0,-0.015,-0.204
343,174328,173566,-1199.05,-1200,0,0.046,-0.189
344,182178,181494,-1082.56,-1123.89,0,-0.011,-0.231
345,187876,187505,-588.62,-636.99,0,0.021,-0.082
346,189904,189842,-87.17,-115.19,2,0.018,-0.251
347,189931,189965,52.89,39.98,-2,0.007,-0.029
348,188119,188433,539.81,475.69,0,-0.005,0.113
349,182647,183260,1045.22,1028.86,2,0.024,0.146
350,174849,175569,1182.66,1200,1,0.055,0.167
351,166850,167550,1199.13,1200,1,0.041,0.174
352,158851,159570,1198.72,1200,2,0.052,0.168
353,150852,151551,1222.02,1200,2,0.002,0.18
354,142852,143551,1199.51,1200,2,-0.004,0.129
355,134853,135552,1222.51,1200,1,0.016,0.223
356,126853,127552,1222.54,1200,2,0.037,0.135
357,118852,119532,1191.18,1200,1,-0.026,0.153
358,110851,111531,1190.34,1200,2,0.03,0.173
359,102851,103551,1197.56,1200,2,0.046,0.161
360,94853,95512,1208.03,1200,2,0.003,0.107
361,86853,87512,1207.74,1200,2,0.029,0.161
362,78853,79512,1199.76,1200,1,0.04,0.158
363,70853,71493,1199.57,1200,2,0.012,0.124
364,62853,63494,1176.92,1200,3,0.052,0.153
365,54854,55494,1198.58,1200,2,0.04,0.158
366,46854,47494,1200.13,1200,2,0.005,0.098
367,38854,39474,1199.12,1200,2,0.063,0.091
368,30854,31494,1205.27,1200,2,0.064,0.194
369,22853,23474,1187,1200,2,0.018,0.184
370,14854,15474,1198.28,1200,1,0.035,0.152
371,7089,7642,1050.08,1086,1,0.051,0.19
372,1751,2029,525.22,566.53,0,-0.049,0.11
373,55,85,38.33,77.09,2,0.004,0.162
374,117,76,-114.1,-67.7,1,0.01,-0.143
375,2249,1962,-596.58,-543.86,0,0.039,-0.104
376,8057,7513,-1115.38,-1073.25,0,-0.005,-0.1
377,15930,15351,-1198,-1200,0,0.018,-0.184
378,23929,23330,-1198.98,-1200,0,0.05,-0.119
379,31929,31350,-1196.29,-1200,-1,0.01,-0.113
380,39928,39349,-1198.15,-1200,0,0.009,-0.142
381,47927,47348,-1198.5,-1200,0,0.068,-0.168
382,55927,55368,-1199.29,-1200,-1,-0.01,-0.056
383,63928,63368,-1196.67,-1200,-1,-0.011,-0.142
384,71928,71368,-1195.78,-1200,-1,-0.017,-0.135
385,79929,79369,-1173.84,-1200,0,0.031,-0.188
386,87929,87389,-1183.47,-1200,-1,0.006,-0.119
387,95928,95388,-1189.46,-1200,-1,-0.027,-0.118
388,103928,103388,-1195.87,-1200,0,-0.045,-0.117
389,111927,111387,-1189.77,-1200,0,0.005,-0.132
