Status,40080111
Voltage,-0.02 (-0.14)
Supply,24.1V / 0.2A/37.1C / 3.6W
DI,0
DO,0
Index,EncPos,TargetPos,ActVel,TargetVel,ActErr,ActCurD,ActCurQ
323,78160,79592,1187.19,1200,7,0.028,0.188
324,70161,71593,1197.54,1200,6,0.008,0.154
325,62162,63574,1199.46,1200,8,0.037,0.187
326,54162,55554,1193.54,1200,7,0.036,0.161
327,46162,47574,1199.49,1200,7,0.029,0.163
328,38162,39574,1199.44,1200,7,-0.018,0.18
329,30160,31554,1189.16,1200,8,-0.016,0.162
330,22161,23554,1199.88,1200,8,0.045,0.18
331,14158,15554,1177.04,1200,10,0.027,0.179
332,6484,7732,1001.46,1090.36,12,0,0.215
333,1466,2057,451.21,571.02,1,-0.018,0.157
334,18,90,25.13,80.81,4,0.017,0.098
335,172,72,-126,-64.28,4,-0.007,-0.082
336,2610,1935,-641.37,-539.39,1,0.004,-0.119
337,8713,7442,-1137.27,-1069.54,8,-0.026,-0.141
338,16632,15251,-1230.86,-1200,8,-0.006,-0.178
339,24633,23270,-1228.13,-1200,7,-0.045,-0.14
340,32632,31290,-1228.83,-1200,8,-0.001,-0.179
341,40633,39289,-1205.43,-1200,7,-0.013,-0.132
342,48632,47288,-1226.92,-1200,7,-0.034,-0.195
343,56632,55288,-1203.76,-1200,6,0,-0.163
344,64631,63288,-1208.33,-1200,6,-0.046,-0.157
345,72632,71288,-1205.25,-1200,8,0.049,-0.146
346,80631,79309,-1231.33,-1200,7,0.001,-0.136
347,88631,87309,-1220.63,-1200,8,-0.023,-0.149
348,96630,95308,-1210.59,-1200,7,-0.008,-0.176
349,104630,103308,-1215.12,-1200,7,-0.017,-0.166
350,112629,111327,-1205.98,-1200,6,-0.023,-0.145
351,120628,119327,-1213.61,-1200,7,0.012,-0.181
352,128628,127306,-1212.22,-1200,6,-0.018,-0.155
353,136628,135326,-1221.79,-1200,6,0.028,-0.147
354,144626,143346,-1226.02,-1200,7,-0.028,-0.145
355,152627,151346,-1228.39,-1200,7,0.001,-0.111
356,160627,159346,-1220.76,-1200,7,-0.018,-0.141
357,168628,167346,-1207.47,-1200,7,-0.039,-0.133
358,176631,175346,-1211.38,-1200,7,-0.012,-0.128
359,184159,183085,-968.64,-1046.44,0,0.021,-0.157
360,188815,188342,-419.31,-503.93,1,-0.038,-0.104
361,189994,189958,-14.86,-49.13,-4,0.003,-0.093
362,189728,189862,151.8,99.65,-4,-0.038,0.075
363,186923,187620,712.58,608.28,2,0.019,0.118
