Status,40080111
Voltage,0.05 (-1.78)
Supply,24.2V / 0.2A/44.1C / 3.9W
DI,0
DO,0
Index,EncPos,TargetPos,ActVel,TargetVel,ActErr,ActCurD,ActCurQ
357,100913,101551,1199.18,1200,0,-0.012,0.153
358,92913,93532,1182.28,1200,0,-0.041,0.126
359,84913,85532,1198.05,1200,0,0,0.134
360,76914,77513,1198.75,1200,0,-0.047,0.144
361,68914,69513,1197.92,1200,0,-0.014,0.187
362,60915,61514,1176.87,1200,0,0.003,0.126
363,52916,53514,1222.64,1200,1,-0.042,0.17
364,44915,45514,1191.21,1200,0,-0.025,0.114
365,36915,37494,1198.98,1200,0,0.016,0.187
366,28915,29494,1199.96,1200,1,0.016,0.077
367,20915,21514,1199.67,1200,1,0.005,0.085
368,12914,13494,1200.64,1200,1,0.038,0.167
369,5470,5920,940.42,982.69,1,0.005,0.203
370,1036,1218,385.8,419.36,-1,0.051,0.163
371,0,11,-3.8,20.56,-10,-0.005,0.042
372,2,0,77.87,0,5,-0.022,0.277
373,-1,0,-51.91,0,-4,0.024,-0.34
374,-3,0,11.43,0,-3,0.031,0.148
375,6,0,44.3,0,6,0.04,0.148
376,-3,0,-72.2,0,-3,0.046,-0.36
377,-6,0,12.11,0,-4,0.038,-0.071
378,3,0,5.92,0,6,0.023,0.294
379,-7,0,-17.13,0,-6,0.057,-0.253
380,6,0,31.05,0,5,0.008,0.17
381,-3,0,-72.5,0,2,0.027,-0.505
382,-1,0,22.22,0,-4,0.053,0.118
383,1,0,-34.45,0,5,0.029,-0.25
384,-4,0,3.51,0,-6,0.098,-0.205
385,8,0,17.16,0,4,0.017,0.264
386,-5,0,-31.24,0,-1,0.001,-0.394
387,4,0,71.03,0,-2,0.028,0.385
388,-4,0,-48.25,0,-1,0.016,-0.402
389,5,0,59.68,0,-2,0.005,0.481
390,-5,0,-79.83,0,2,0.037,-0.27
391,1,0,-21.94,0,2,0.05,-0.292
392,-1,0,20.41,0,0,0.009,0.327
393,1,0,-47.42,0,2,0.017,-0.502
394,1,0,53.46,0,-1,0.022,0.282
395,-2,0,-25.44,0,1,0.034,-0.363
396,1,0,46.15,0,-3,0.033,0.226
397,-2,0,-48.34,0,5,0.013,-0.129
398,0,0,25.16,0,-3,0.026,0.151
399,2,0,-20.93,0,5,0.019,-0.003
400,0,0,23.09,0,-6,0.033,0.131
401,-3,0,-67.97,0,3,0.026,-0.342
402,5,0,58.68,0,1,0.036,0.271
