Status,40080111
Voltage,-0.01 (-0.10)
Supply,24.2V / 0.2A/38.7C / 3.6W
DI,0
DO,0
Index,EncPos,TargetPos,ActVel,TargetVel,ActErr,ActCurD,ActCurQ
360,116655,117532,1224.71,1200,-3,0.002,0.144
361,108654,109531,1223.52,1200,-4,-0.014,0.106
362,100655,101511,1200.43,1200,-4,-0.042,0.155
363,92655,93492,1200.56,1200,-2,0.027,0.158
364,84654,85512,1183.19,1200,-3,-0.037,0.168
365,76656,77513,1206.32,1200,-3,-0.037,0.173
366,68655,69493,1203.63,1200,-2,-0.021,0.143
367,60655,61474,1200.72,1200,-2,0.003,0.145
368,52656,53474,1199.99,1200,-2,-0.014,0.138
369,44656,45494,1224.18,1200,-2,0.02,0.182
370,36657,37494,1217.9,1200,-4,-0.031,0.151
371,28656,29494,1203.29,1200,-2,-0.007,0.144
372,20657,21474,1202.84,1200,-3,-0.009,0.157
373,12653,13454,1200.32,1200,-2,0.003,0.166
374,5263,5904,926.55,982.69,5,0.016,0.164
375,956,1211,355.42,417.93,0,-0.007,0.141
376,1,10,0.59,19.78,0,0.022,0.06
377,0,0,0.39,0,-1,-0.013,0.003
378,0,0,0.15,0,0,-0.016,0.012
379,0,0,0.76,0,1,-0.006,-0.042
380,0,0,1.11,0,1,0.035,-0.039
381,-1,0,-0.61,0,0,-0.029,-0.065
382,0,0,7.4,0,1,-0.023,-0.022
383,0,0,-0.24,0,0,-0.001,-0.034
384,0,0,-0.22,0,0,0.009,-0.015
385,1,0,0.54,0,0,-0.021,-0.014
386,1,0,-0.62,0,-1,0.018,0
387,0,0,-2.41,0,-1,-0.008,0.023
388,0,0,0.16,0,0,0.008,0.021
389,0,0,0.61,0,0,-0.005,-0.03
390,0,0,8.45,0,0,0.019,-0.01
391,0,0,7.7,0,1,-0.007,-0.001
392,0,0,1.06,0,1,-0.042,-0.033
393,0,0,0.7,0,1,-0.006,-0.045
394,0,0,0.55,0,0,-0.026,-0.008
395,0,0,-8.66,0,0,0.007,0.014
396,1,0,0.8,0,-1,-0.02,0.027
397,1,0,8.34,0,-1,0.013,0.031
398,0,0,-0.03,0,0,-0.001,0.017
399,0,0,0.41,0,1,-0.011,0.03
400,0,0,1.13,0,1,-0.007,-0.022
401,-1,0,-0.76,0,0,-0.008,-0.052
402,-1,0,-0.78,0,0,-0.028,-0.032
403,0,0,-0.08,0,0,-0.029,-0.043
404,0,0,-0.32,0,0,-0.014,0.003
405,1,0,8.04,0,-1,-0.021,-0.004
406,1,0,-0.48,0,-1,-0.015,-0.012
407,1,0,1.39,0,0,-0.014,0.033
408,0,0,-0.34,0,0,0.014,-0.027
409,0,0,-0.51,0,0,-0.011,0.021
410,0,0,8.73,0,0,-0.009,-0.024
411,-1,0,-0.33,0,2,0.03,0.012
412,-1,0,-8.67,0,1,-0.006,-0.01
413,-1,0,-1.75,0,1,0.034,0.001
414,0,0,-0.47,0,0,-0.001,-0.023
415,0,0,-8.44,0,0,-0.017,0.009
416,1,0,0.47,0,-1,0.017,0.017
417,1,0,0.52,0,-1,0.013,0.025
418,0,0,-1.98,0,0,0.017,0.01
419,0,0,0.63,0,0,-0.004,0.028
420,0,0,7.31,0,0,0.012,0.005
421,0,0,7.25,0,0,-0.031,-0.017
422,0,0,9.14,0,0,-0.025,-0.072
423,0,0,2.09,0,0,-0.001,-0.053
424,-1,0,-9.63,0,0,0.02,-0.013
425,0,0,-0.39,0,0,0.011,-0.023
426,1,0,8.19,0,-1,-0.024,-0.011
427,1,0,0.84,0,-1,-0.023,-0.002
428,1,0,0.3,0,-1,-0.003,-0.009
429,0,0,-0.55,0,0,0.013,0.021
430,0,0,0.73,0,0,-0.002,0.015
431,-1,0,-7.38,0,0,-0.042,0.003
432,-1,0,-0.68,0,1,-0.026,0.019
433,-1,0,-0.89,0,1,0.041,-0.019
434,-1,0,-7.46,0,0,0.018,-0.025
435,0,0,-0.2,0,0,-0.034,-0.016
436,0,0,0.02,0,0,-0.002,-0.009
437,0,0,-7.44,0,-1,-0.01,-0.011
438,0,0,-7.82,0,-1,0.005,0.046
439,0,0,-1.39,0,-1,-0.003,0.028
440,0,0,-0.19,0,0,-0.001,0.02
441,0,0,-0.01,0,0,0.008,-0.009
442,-1,0,-0.39,0,1,-0.015,0.03
443,0,0,3.77,0,1,0.007,-0.018
444,0,0,1.4,0,0,-0.022,0.007
445,-1,0,-0.24,0,1,0.027,0.02
446,0,0,0.1,0,0,0.014,-0.006
447,0,0,0.51,0,0,-0.002,0.02
448,0,0,-4.04,0,-1,-0.008,0.027
449,1,0,0.02,0,-1,0.001,-0.041
450,1,0,0.07,0,-1,-0.018,0.011
451,0,0,0.22,0,0,0.022,-0.038
452,0,0,-0.95,0,0,0.01,0.02
453,-1,0,-0.56,0,0,0.029,0.024
454,-1,0,-0.62,0,1,0.009,-0.003
455,0,0,4.63,0,1,0.043,-0.023
456,0,0,0.93,0,1,0.03,-0.06
457,0,0,-0.71,0,0,-0.003,0
458,1,0,0.84,0,0,0.016,-0.055
459,1,0,0.57,0,0,0.003,0.038
460,1,0,0.48,0,-1,-0.006,0.02
461,1,0,8.24,0,-1,0.019,0.014
462,0,0,-0.67,0,0,-0.004,0.023
463,0,0,0.52,0,0,0.012,-0.023
464,-1,0,-3.7,0,0,0.028,-0.026
465,-1,0,-0.84,0,0,-0.004,0.002
466,-1,0,-0.82,0,0,0.015,-0.015
467,0,0,-0.35,0,1,0.005,0.001
468,0,0,0.25,0,0,0,-0.017
469,1,0,0.49,0,0,-0.02,0.001
470,1,0,0.27,0,-1,0.009,-0.009
471,0,0,-8.32,0,-1,-0.007,0.012
472,0,0,0,0,-1,0.001,-0.002
473,0,0,0.86,0,0,0.003,0.01
474,-1,0,-3.84,0,0,-0.015,-0.012
475,-1,0,0.01,0,0,-0.018,-0.043
476,-1,0,-0.81,0,0,-0.002,0.005
477,0,0,7.46,0,0,-0.022,0.004
478,0,0,-0.8,0,0,0.038,-0.013
479,0,0,-0.34,0,0,-0.033,0.004
480,0,0,-0.22,0,-1,-0.014,-0.017
481,1,0,7.95,0,-1,0.029,0.004
482,1,0,6.2,0,-1,-0.038,-0.001
483,0,0,0.05,0,-1,-0.018,-0.016
484,0,0,0.46,0,0,-0.013,0.01
485,-1,0,-7.36,0,1,0.008,0.015
486,-1,0,-4.11,0,1,0.014,-0.001
487,0,0,4.61,0,0,-0.026,-0.023
488,-1,0,-7.86,0,1,0.038,0.018
489,0,0,-0.12,0,0,-0.001,-0.018
490,0,0,-0.11,0,0,-0.014,-0.017
491,0,0,-0.86,0,-1,-0.015,0.001
492,1,0,-0.54,0,-1,0,0.004
493,1,0,3.42,0,-1,0.02,0.004
494,0,0,0.36,0,0,0.01,0.004
495,0,0,7.28,0,0,-0.006,-0.007
496,-1,0,-8.76,0,0,-0.008,0.013
497,-1,0,-0.68,0,1,-0.01,-0.054
498,0,0,3.85,0,0,0.005,-0.069
499,0,0,-0.26,0,0,-0.005,-0.047
500,0,0,-6.75,0,0,0.013,0.006
501,0,0,-1.31,0,0,0.013,0.021
502,1,0,0.71,0,-1,0.003,0.001
503,1,0,0.29,0,-1,-0.005,0.036
504,0,0,-0.57,0,0,-0.029,0.046
505,0,0,0.45,0,0,0.03,0.03
506,0,0,0.38,0,0,-0.003,-0.031
507,-1,0,-7.58,0,0,-0.023,0.004
508,-1,0,0.2,0,1,-0.007,-0.046
509,0,0,8.51,0,1,-0.012,-0.047
510,0,0,0.14,0,0,0.029,-0.023
511,0,0,-7.74,0,0,0.001,0.008
512,1,0,0.28,0,-1,-0.02,-0.014
513,1,0,0.22,0,-1,0.05,0.003
514,1,0,3.73,0,0,0.009,-0.002
515,0,0,0.68,0,0,-0.006,0.036
516,0,0,0.21,0,0,0.026,0.005
517,-1,0,-0.83,0,1,-0.005,0.001
518,0,0,8.75,0,1,-0.01,-0.021
519,-1,0,-3.66,0,0,-0.025,-0.048
520,-1,0,-3.98,0,0,0.004,-0.057
