Status,40080111
Voltage,-0.13 (0.03)
Supply,24.2V / 0.2A/38.4C / 3.6W
DI,0
DO,0
Index,EncPos,TargetPos,ActVel,TargetVel,ActErr,ActCurD,ActCurQ
352,41237,39329,-1175.66,-1200,8,0.038,-0.191
353,49235,47328,-1201.28,-1200,8,-0.015,-0.144
354,57235,55308,-1178.45,-1200,8,0,-0.147
355,65234,63328,-1192.42,-1200,8,0.031,-0.185
356,73235,71348,-1212.24,-1200,8,-0.009,-0.136
357,81236,79349,-1200.48,-1200,6,-0.008,-0.144
358,89235,87349,-1191.66,-1200,8,0.02,-0.133
359,97235,95348,-1200.29,-1200,8,-0.03,-0.134
360,105234,103348,-1223.55,-1200,6,-0.003,-0.1
361,113234,111367,-1199.08,-1200,7,-0.023,-0.131
362,121233,119367,-1199.35,-1200,8,0,-0.16
363,129233,127346,-1211.6,-1200,6,0.001,-0.114
364,137233,135366,-1198.97,-1200,8,-0.003,-0.165
365,145233,143366,-1217.81,-1200,8,-0.002,-0.175
366,153232,151386,-1198.88,-1200,9,0.025,-0.145
367,161232,159386,-1200.55,-1200,8,-0.014,-0.126
368,169235,167386,-1203.15,-1200,7,-0.055,-0.125
369,177236,175386,-1222.1,-1200,5,-0.03,-0.113
370,184642,183137,-933.67,-1044.44,0,0,-0.144
371,189008,188358,-361.05,-500.97,0,0.006,-0.124
372,190000,189960,-0.36,-47.37,-6,-0.024,-0.078
373,189641,189861,203.24,101.3,-4,0.005,0.065
374,186560,187600,754.62,611.28,1,0.033,0.121
375,179923,181665,1188.1,1111.66,-7,-0.065,0.169
376,171943,173749,1218,1200,-9,-0.009,0.171
377,163943,165750,1207.42,1200,-7,-0.015,0.176
378,155943,157750,1211.42,1200,-8,-0.013,0.154
379,147943,149731,1200.13,1200,-8,-0.044,0.142
380,139945,141732,1199.1,1200,-8,-0.019,0.139
381,131944,133732,1198.7,1200,-9,-0.034,0.124
382,123944,125752,1212.17,1200,-8,-0.035,0.17
383,115942,117732,1199.56,1200,-8,-0.061,0.153
384,107942,109731,1212.94,1200,-8,-0.06,0.145
385,99943,101711,1218.55,1200,-10,-0.011,0.133
386,91944,93732,1217.52,1200,-9,-0.045,0.096
387,83945,85712,1212.75,1200,-9,-0.014,0.124
388,75946,77693,1201.44,1200,-8,-0.024,0.132
389,67946,69693,1198.42,1200,-8,-0.027,0.13
390,59946,61694,1199.99,1200,-8,0.008,0.151
391,51946,53714,1200.48,1200,-9,-0.023,0.138
392,43946,45674,1205.54,1200,-9,-0.023,0.144
393,35946,37674,1201,1200,-8,-0.043,0.129
394,27946,29674,1199.93,1200,-8,-0.019,0.134
395,19945,21674,1200.7,1200,-6,-0.038,0.166
396,11943,13674,1223.39,1200,-7,-0.027,0.158
397,4737,6068,884.2,994.12,-1,-0.01,0.155
398,767,1288,302.8,433.72,-4,0.025,0.134
399,0,14,-0.2,24.21,-1,-0.015,0.122
400,-3,0,-0.05,0,2,0.005,0.022
401,-4,0,-0.49,0,3,0.014,-0.06
402,-3,0,-0.88,0,3,0.038,-0.107
403,-1,0,-0.13,0,2,-0.016,-0.076
404,1,0,-0.99,0,-1,0.013,-0.102
405,3,0,0.5,0,-3,-0.005,-0.019
406,3,0,-1.84,0,-3,0.024,0.032
407,3,0,-0.59,0,-3,0.005,0.054
408,1,0,-0.09,0,-1,0.011,0.083
409,-2,0,-8.96,0,1,-0.007,0.02
410,-3,0,0.12,0,3,-0.002,-0.038
411,-4,0,0.46,0,4,0.008,-0.022
412,-2,0,0.46,0,3,0.022,-0.089
413,0,0,-1.05,0,1,0.01,-0.05
414,2,0,0.28,0,-2,0.019,-0.065
415,4,0,7.36,0,-3,0.008,-0.005
416,3,0,0.72,0,-3,0.001,0.066
417,2,0,0.02,0,-3,-0.009,0.03
418,0,0,-0.26,0,-1,-0.02,0.03
419,-3,0,0.83,0,4,-0.002,-0.009
420,-3,0,-0.12,0,3,0.005,-0.139
421,-2,0,-0.41,0,2,0.014,-0.079
422,1,0,0.13,0,0,-0.004,-0.1
423,3,0,-4.53,0,-2,0.015,-0.058
424,3,0,2.25,0,-4,0.021,0.012
425,3,0,0.13,0,-3,0.007,0.064
426,1,0,-0.05,0,-2,0.016,0.018
427,-1,0,0.22,0,1,-0.018,0.061
428,-3,0,0.2,0,3,0.022,-0.012
429,-4,0,-3.61,0,4,0.009,-0.011
430,-3,0,-0.51,0,3,0.028,-0.103
431,-1,0,-0.15,0,1,0.022,-0.101
432,2,0,-0.58,0,-1,-0.003,-0.011
433,3,0,-0.71,0,-3,0.032,0.046
434,3,0,0.56,0,-3,0.01,0.081
435,3,0,0.22,0,-3,0.014,0.045
436,1,0,-0.68,0,-1,0.032,0.053
437,-2,0,-0.21,0,1,0,-0.007
438,-3,0,1.11,0,3,0.003,-0.051
